dam_id,dam
dam_16367239,Sura
dam_15116066,Stay Forever
dam_36878212,Undeniable
dam_14084637,Raeseeya
dam_3868256,Mamounia
dam_5547297,Miriam's Song
dam_5937400,Rekdhat
dam_8098195,Great Court
dam_4937751,Glenlini
dam_10042732,Yolo Star
dam_5703733,Spicy
dam_9567019,Magic Approach
dam_5638038,Glen Ginnie
dam_40096168,Domino Dolly
dam_6106317,Theatre Act
dam_5919046,Trimurti
dam_5145049,Sarawati
dam_6213725,Jer's Girl
dam_4618670,Anna Karenina
dam_40687556,Ask Sutton
dam_4707332,Antillia
dam_5218437,Politelysed
dam_4549748,Bambootcha
dam_4074469,Alphadite
dam_4651346,Kallithea
dam_29931692,Fairy Tale
dam_6184766,Avichi
dam_5948593,Lucinda Grey
dam_16929185,Five Star Present
dam_4062548,Salsita
dam_13192844,So You Said
dam_3688062,Queen's Law
dam_5752894,Hard Fought
dam_2811256,Arctic Actress
dam_3735501,Russian Rhapsody
dam_6214481,Sarah Ponsonby
dam_5473223,Longer Lashes
dam_5938086,Caballo Sin Nombre
dam_39959738,Up High
dam_5140583,Ile De See
dam_5691854,County Gate
dam_5950602,Nordic Nymph
dam_7910518,Capelle De Mee
dam_35123809,Verona's Sister
dam_5841598,Bull And Bush
dam_7341215,Parsnip
dam_5306903,She's No Trouble
dam_13772430,Eileen O
dam_5084282,Wall Of Silence
dam_7098994,Elraazy
dam_5209211,Adja
dam_4569306,Toorah Laura La
dam_34268577,Walsamelle
dam_5293841,Princesse Lucie
dam_5986232,Landara
dam_7337218,Kashmar
dam_3787994,Silver Charmer
dam_4859547,Just A Moment
dam_5108103,Bay Rebel
dam_5398379,Printing Polly
dam_12169801,Close Flame
dam_5473447,First Act
dam_5499508,Sudden Wish
dam_5926634,Loch Ma Naire
dam_5025965,Ethics Girl
dam_5980289,Havana Dancer
dam_34788754,Tikida
dam_32653558,Bibracje
dam_9819040,Cutielilou
dam_40592034,Manorwalk
dam_4223527,Nika Glitters
dam_5001052,Miss Overdrive
dam_11566660,Temple Juno
dam_23225538,Ballynagall
dam_24833025,Miss Poli
dam_6819183,Mere Detail
dam_4072803,Samandara
dam_5546100,Astragal
dam_11944184,Simonia
dam_5765998,Midnight Cataria
dam_22429344,Miz Makfi
dam_9983449,Arizona Air
dam_4744873,Kentucky Sky
dam_24064250,Parknasilla
dam_12584887,With Caution
dam_42680169,Rush Of Blood
dam_6752403,Rebecca Rocks
dam_5889366,Malka
dam_15626996,Quemada
dam_5528558,Anklet
dam_4813767,Fair Sailing
dam_4930590,Malta
dam_5996249,Ethereal Sky
dam_6275255,Apache Song
dam_30044602,Meaning Of Time
dam_21404313,Aegean Sunset
dam_5890297,Sea Goddess
dam_12509343,Shimmering Moon
dam_5213964,Cronsa
dam_5260276,Gems
dam_11919166,Perfection
dam_11381223,Geetanjali
dam_6022674,Tribulina
dam_15566572,Vivid Diamond
dam_4505151,Under The Rainbow
dam_5337822,Picabo
dam_7061607,Drumochter
dam_15900598,Taliyna
dam_9202081,Sassie
dam_5640558,Dyctynna
dam_42005579,What Endures
dam_5187294,Quiet
dam_14220633,Bongiorno
dam_6016395,Sivoliere
dam_48922181,Millvina
dam_12584684,Armageddon
dam_5506396,Medam
dam_5740336,Midnight Thoughts
dam_5581345,Weather Babe
dam_4616486,La Bandera
dam_38089436,Getaway Gaye
dam_5269068,High Benefit
dam_6298572,Etoile De Loir
dam_13368698,Missmartinslane
dam_4038811,Countess Point
dam_3919202,Boreade
dam_30527413,Chestnut
dam_5260780,Setter's Princess
dam_19478053,Presentnomore
dam_4741184,Clonsingle Native
dam_6225961,Bobailin
dam_5887973,A La Perchoine
dam_4013142,Lerichi
dam_22856624,Magic Maze
dam_5294352,Kim Tian Road
dam_4822188,Opaline Du Bouchat
dam_3775422,Seem Of Gold
dam_4855830,Fair Ina
dam_3265878,Baby Sitter
dam_4783933,Deer Island Peg
dam_4541369,Easter Duties
dam_3984484,Sunshine Story
dam_21212534,Miss Baloo
dam_4725595,Miss Sunflower
dam_5350527,Lady's Locket
dam_32751495,Ready Kap
dam_5143572,Rosaville
dam_14059927,Miss Superior
dam_6207663,Times Are Grey
dam_4426387,Annie's Answer
dam_6013196,Shining Beauty
dam_5084219,Tipsy Dara
dam_6002836,Enistar
dam_13085240,Chosen Hoiho
dam_29622334,Medicity
dam_5283187,Pepite Rose
dam_12410888,Ruthy Lukey
dam_4559016,It's A Discovery
dam_6118399,Qualine Du Maquis
dam_29156813,She's No Pet
dam_6179733,Joleen
dam_4001081,Dalamine
dam_9658033,Viva Victoria
dam_4424560,Heltornic
dam_21221837,April Thyne
dam_5467469,Totoche Bey
dam_3770704,Northern Native
dam_5119478,Guantana
dam_4931129,Ballerina Queen
dam_7807737,Prize Diva
dam_6347719,Primaprima
dam_6322722,Miss Kettlewell
dam_5466748,Tiree D'Affaire
dam_4958394,Zariyana
dam_4853877,Court Princess
dam_13732012,Nordican Bleue
dam_5370358,Dubai Queen
dam_3960880,Waldmark
dam_23379951,Instinctively
dam_4879259,Jillolini
dam_6028981,Anahita
dam_5343541,Adorable Choice
dam_4938108,Today's The Day
dam_5833205,Guishan
dam_4878426,Angel Song
dam_5904773,Lady Tyne
dam_5611676,Guiletta
dam_4626363,Belliflore
dam_12655300,Lumi
dam_19645878,Enilda
dam_3026632,Romp
dam_44076144,Lyra's Light
dam_7117012,Lyin Eyes
dam_12573323,Malea
dam_6239667,Eglantyne Dream
dam_38321710,Le Freak
dam_6238974,Diamond Fields
dam_5514474,Ukraine
dam_6803804,Organza
dam_6230945,Helisa
dam_6217834,Tears In My Eyes
dam_4658129,Artofmen
dam_5424783,Cercle Des Amis
dam_4842488,Tally Em Up
dam_5738026,L'Unique
dam_5664932,Miss Penny Pincher
dam_4399794,Moonlight Music
dam_18479314,Gardagua
dam_5738110,Madame De Guise
dam_5595457,Molly Malone
dam_4889500,La Loute
dam_5011027,Miss Sarenne
dam_5645563,Surprise Moment
dam_5197948,Snap Alam
dam_5650848,Queen Consort
dam_10383611,Caravela
dam_4985449,Splashdown
dam_28904218,Ruby Reel
dam_20184059,Touriga
dam_5500103,Blase Chevalier
dam_17652775,Candle Lit
dam_4723362,Fair And Aisey
dam_4073167,Charmingly
dam_5159868,Engaging
dam_6092030,Barbarella Smart
dam_3884720,Come The Dawn
dam_5308751,Endless Moments
dam_6294792,Lady Beaufort
dam_6021015,Catcheragain
dam_4202142,Craughwell Suas
dam_47587554,Grand Marnier
dam_5482799,Crepe De Chine
dam_5628000,Mrs Masters
dam_39040309,City Sport
dam_5766096,Cooper's Joy
dam_4514216,Comohio
dam_11060224,Marie De Medicis
dam_3751853,Starry Lady
dam_32599581,On Her Own
dam_4552093,Milliegait
dam_4969748,Sainte Russy
dam_6132385,Drucilla
dam_6310143,Jester Jet
dam_6222125,Leighton Lass
dam_6591039,Banquise
dam_4232382,Before The Storm
dam_22938496,Hello Honey
dam_6192102,Until Forever
dam_5106920,Oilily
dam_19207622,Ravage
dam_5649868,Goldie Jolie
dam_18529784,Colleen Dubh
dam_3819228,Speedgirl
dam_5252863,Tsarinova
dam_5215819,Jolie Landaise
dam_5442675,Pickersleigh
dam_5846092,Virgine Place
dam_5342365,Lady Chloe
dam_5153624,Scintillating
dam_5302703,Serena's Pride
dam_5476793,Cockney Fire
dam_41971951,Waikuku Beach
dam_5330472,Theatrical Spirit
dam_13772556,Bright Eyed
dam_5907692,Zeteah
dam_5877641,Rock Of Ridd
dam_18324019,Lambeth Walk
dam_5855563,Stepping Out
dam_6019832,Serene Beauty
dam_14629699,Corinthian Girl
dam_5183843,Kristal Xenia
dam_4193616,Soar
dam_7368242,Lady Ravenna
dam_5072235,Pepper Lane
dam_6139637,Nefetari
dam_4137630,Agent Kensington
dam_6315120,Mercifilly
dam_18293268,Crochet
dam_21671601,Red Shelley
dam_5561297,Sequence
dam_14640927,Never Shy Away
dam_5893153,Such A Memory
dam_4481057,Arancia
dam_5167897,Derval
dam_9057328,Come On Bear
dam_6169037,Nessita
dam_7087010,Nations Alexander
dam_3964114,Skehana
dam_5145637,Bikini Babe
dam_9601046,Fawaayed
dam_6894293,Blackangelheart
dam_4927496,Saintly Hertfield
dam_5579567,Easter Dancer
dam_5082651,Allforclover
dam_17474793,Silverlined
dam_5811281,Une D'Oudairies
dam_5576522,Paradise Lily
dam_5875947,Night Of Passion
dam_6019937,Flemensbay
dam_5668978,Mickie
dam_28518357,Horner Vale
dam_34845846,Latest Instalment
dam_5473041,Thespian
dam_5831770,Double Dream
dam_5351962,Palitana
dam_4504752,Zenita Des Brosses
dam_5243644,All The Best Mate
dam_4628407,Love Of Tara
dam_5761798,Valley Girl
dam_4682244,Lambrini Queen
dam_6161365,Lady Dromlac
dam_4619573,Missusan
dam_35123802,Abbronzatissima
dam_4425792,Rose N Alice
dam_32599574,Umiska De Beaumont
dam_4825723,Turboka
dam_13579811,Benecash
dam_6000869,Luvly Rita
dam_4082316,Version Originale I
dam_40647320,Roc N Roe
dam_18087328,Aunt Harriet
dam_18928952,Ruby Magern
dam_5830482,Urticaire
dam_5768588,Usted Me Cara
dam_14530565,Athene
dam_11763080,Love Lane
dam_6914208,Pearl Royale
dam_16232692,Extra Noire
dam_5742072,Lady Giselle
dam_6117160,Inchiquin High
dam_5621168,Miss Izzy
dam_13579804,Mooneys Valley
dam_5811470,Keshi Pearl
dam_4570013,Topless
dam_5367439,Miss Hollywood
dam_20901524,By Heavens
dam_5807375,Rouquine Sauvage
dam_6088467,Isnt Dat Right
dam_29509746,Tamika
dam_4505788,Zartwyda
dam_5487608,Flags Flying
dam_11763227,Taras Choice
dam_9052099,Hollygrove Bonnie
dam_4710174,Night Symphonie
dam_4116777,Lago D'Oro
dam_30207751,Susie Potter
dam_6326761,Jasmine
dam_3309327,Flinders
dam_25578987,Earthshan
dam_38130652,Trinity Rainbow
dam_6137677,Burma
dam_9818697,Seana Ghael
dam_18230968,Shamaya Rosaires
dam_5855206,Analifet
dam_5021380,Just Josie
dam_9648135,Miss Salsa Blue
dam_6218975,Bess Of Hardwick
dam_37550072,Pelosi
dam_4167996,Asian Maze
dam_25040911,Cassandrasway
dam_17013395,Rostellan
dam_2928611,Kahara
dam_16028278,Irresistable
dam_13975640,Hangar Six
dam_5664827,Anamarina
dam_4098794,Bonsai
dam_5984125,Gabriella Rose
dam_3983749,La Reine Chic
dam_5935797,Well Connected
dam_23624818,My Katie
dam_3952319,Liberthine
dam_8098139,Quine De Sivola
dam_5841605,Dungarvan Lass
dam_24832801,Milans Pride
dam_3867500,Miss Poutine
dam_5591607,Shady Lane
dam_4525794,Little Sioux
dam_24922310,Bella Minna
dam_6449989,Party Angel
dam_5619054,Still Small Voice
dam_47685078,Palm Meadow
dam_35388843,Finesse De Mee
dam_5868933,Polimka
dam_6191010,Ana's Best
dam_6019944,Isla Fernandos
dam_5498612,Lady Drop
dam_4943603,Royale Danehill
dam_5967423,At First Light
dam_5678078,Singing Bird
dam_10238368,Emelina Bella
dam_4906699,Matwan
dam_30299962,Pavement
dam_4965086,Katys Girl
dam_13223070,Sea Breeze Lady
dam_6301407,Rocksavage
dam_5776316,Cinnomhor
dam_5034715,Theola
dam_5835592,Ice Princess
dam_6318760,Girl Of The Hour
dam_6021085,Medimli
dam_5122047,Super Day
dam_5442031,Micro Mission
dam_5561255,Last Supper
dam_15854083,Hanna Hvar
dam_5344640,Brevity
dam_19750087,Almost Always
dam_6160840,Mill Springs
dam_7758499,Melodic Motion
dam_14315245,Novat
dam_6505044,Miss Sugars
dam_7741839,Duchess Of France
dam_10984232,Spring Mist
dam_5826037,Phiz
dam_21680834,Waldfabel
dam_7356027,The Stalking Moon
dam_5919949,Her Honour
dam_7395339,Intense Romance
dam_19052635,Royal Highness
dam_6041266,Well Done Me
dam_20125000,Missy Perfect
dam_19742485,Hattytown
dam_22095605,Ligne D'Amour
dam_43951187,Montana Spring
dam_6096272,Lilian Baylis
dam_18159708,You'resobeautiful
dam_7149492,Fanfair
dam_22310841,Iamnoangel
dam_4957498,Dance Club
dam_5426134,Samaah
dam_5351486,Be Amazing
dam_6045662,Alauda
dam_5101362,Cat Hunter
dam_6852223,Mighty Oake
dam_4802525,Porte D'Auteuil
dam_5856697,Kamellata
dam_34153385,Benfaithful
dam_5320364,Lady Anouchka
dam_13203029,Tamise
dam_4946613,Miss Otis Regrets
dam_4991553,Rolie De Vindecy
dam_13085471,Ya D'La Joie
dam_6021456,Summarily
dam_21100590,Princess Dante
dam_5492382,Swing Bowler
dam_6210288,Enniscoffey
dam_22121554,Clarification
dam_6348391,Shoeless
dam_3961258,Behra
dam_11801034,Luck Of The Legion
dam_9068493,Stellarmor
dam_39431861,Bally Tutu
dam_21895839,Merryisker
dam_4765705,African Miss
dam_5644282,Dr A Day
dam_27250951,Serie Love
dam_6199326,Saintejoie
dam_6009514,Norita Has
dam_4611593,Katies Dancer
dam_5261844,Peggy Cullen
dam_5040413,Glenda King
dam_5267465,Overyou
dam_6851754,Ballyoscar
dam_6105463,Passing Lore
dam_5590193,Une Collonges
dam_21353374,Honey Blond
dam_4241559,Welsh Connection
dam_5912837,Quetzalya
dam_4865147,Taipers
dam_6112113,Varda Des Obeaux
dam_6111392,Aure Antique
dam_4717531,One Gulp
dam_18143832,Final Episode
dam_31965521,Decision Made
dam_5679618,Tudor Fashion
dam_5839855,Royale Flag
dam_4728318,Firmini
dam_7121660,Redemption Song
dam_4630906,Belsalsa
dam_35055132,April Joy
dam_5953017,Baraza
dam_5921335,La Pinede
dam_5935062,Sounds Charming
dam_8678033,Quandaly
dam_6034574,Bossa Nova
dam_5718160,Zegna
dam_29117403,Passionate Lady
dam_4524562,Forget The Ref
dam_13477093,Holiday Time
dam_6000057,Cardline
dam_41410362,Ituila
dam_4924171,Pretty Impressive
dam_5834409,Lilly Of The Moor
dam_17963729,Gales Present
dam_4397596,Osokenda
dam_22680770,Sea Of Wonders
dam_7236642,Borja
dam_5467280,Fleur De Nuit
dam_18120298,Queen's Dream
dam_5317872,Instructress
dam_4846464,Rosenreihe
dam_5246661,Golden Shine
dam_5552239,Enjoy The Life
dam_4144357,Peace Lily
dam_5851790,Abbakova
dam_5857572,Destiny's Kitten
dam_19444642,Merlettaia
dam_5540003,Available
dam_5713134,Maria Kristina
dam_5493418,Lost Highway
dam_43951180,Nameless
dam_7306271,Last Tango
dam_11420815,Isole Canarie
dam_5034120,Ermine And Velvet
dam_4750634,Cranky Spanky
dam_6169786,Miss Fridaythorpe
dam_5249356,Solar Event
dam_5581863,Nobilis
dam_6093227,Diamond Bangle
dam_9203131,Je T'Adore
dam_5401410,Oxyna
dam_10286829,Moghrama
dam_7333998,Mary Anne Evans
dam_22906597,Rue Renan
dam_9976127,Above The Clouds
dam_5383056,Sivega
dam_4101629,Dissidente
dam_5958687,Wemyss Bay
dam_35015589,Sainte Folie
dam_5389972,Private Eye
dam_5552400,Incroyable
dam_5947067,Pythie D'Oudairies
dam_6101018,Pearl Diamond
dam_6239219,Zamira
dam_5200328,Rive Gauche
dam_3840298,Mount Elbrus
dam_5281283,Cracking Gale
dam_33080943,Soeur Dee
dam_5934341,Affascinare
dam_5014212,Valaway
dam_22598100,Loyalty
dam_4770493,Tyrana
dam_4161584,Miss Wind
dam_4395034,Hiho Silver Lining
dam_5924107,Blue Aster
dam_4087181,Wedding Cake
dam_5122348,Sway
dam_5962201,Autignac
dam_5367817,Saturne Collonges
dam_21395598,Hasanza
dam_5087733,Thedeboftheyear
dam_29736000,Culmore Girl
dam_6337884,Kerrie Girl
dam_6202721,Lough Derg Lily
dam_34598088,Vision Sainte
dam_6984796,Ojinska Dream
dam_5576515,Glor Na Gaoithe
dam_5927285,Intense Tango
dam_6082601,Que Du Charmil
dam_6862429,Double Storm
dam_5473216,Tisonlyme
dam_5458733,Ma Pretention
dam_3898846,Fairy Native
dam_4612202,Apple's Noa
dam_6009507,Biche D'Oo
dam_5189863,Raise You Five
dam_5976460,Golan Road
dam_5442248,Old Carton Lass
dam_28220829,Annagh Hill Lady
dam_4040911,Manon Des Champs
dam_20410614,Grainne Ni Maille
dam_5622568,Tempest Belle
dam_22856617,Simply Erin
dam_5008920,Quizas Jolie
dam_5391155,Who's Afraid
dam_13865726,Good Thyne Lucy
dam_4915988,Ten Dollar Bill
dam_23094806,I'll Takeher Bach
dam_5114011,Babies Present
dam_4961691,Acland Street
dam_4587569,Loadsofability
dam_5404224,It's My Choice
dam_4752356,Night Maid
dam_22907318,The Crown Jewel
dam_5666661,Pollywollydoodle
dam_4806123,Audley
dam_5631017,Rock Me Gently
dam_5723655,Angels Guard Thee
dam_5300512,Tounsi
dam_18723474,Shadow Dearg
dam_5084303,Fancy Fashion
dam_5481938,Glorious Twelfth
dam_7023758,Nanny Stone
dam_5912599,Azza
dam_4730362,Presenting Proform
dam_11425085,Labartoli
dam_6545910,Eclectica Girl
dam_6045284,Akiliyna
dam_4752384,Prouesse Collonges
dam_6980848,Key Point
dam_4976146,Shadows' Whispers
dam_5731425,Secrete
dam_6191094,Roztoc
dam_5979890,Andry Brusselles
dam_5768301,Baie Barbara
dam_5984132,Gwendoliner
dam_4195184,Dranamol
dam_5611494,Upbeat Cobbler
dam_6340061,Beshayer
dam_4541033,Compose
dam_6313538,Lorgnette
dam_4029214,Jolivia
dam_18414830,Western Cowgirl
dam_5252681,Style Of Campile
dam_6063358,Lyrical Theatre
dam_12301387,Moanbaun Lady
dam_5799808,Tooreen
dam_9721509,Berties Sister
dam_6195385,La Vie De Boitron
dam_5140646,Sept Verites
dam_13085366,Rosie's Rein
dam_5564167,Saaboog
dam_26678141,Celtic Cygnet
dam_12903520,Endless Wave
dam_6818840,Revelate
dam_5131777,Super Faida
dam_9787239,All My Judges
dam_22082130,Angel Lopez
dam_5200566,Beg La Eile
dam_6250433,Toboggan's Fire
dam_3995439,Tetou
dam_8856582,Miss Cilla
dam_6120814,Parlez Vous
dam_6506073,Fortune Favours
dam_6357477,Ile Rouge
dam_27277628,Kelly Des Cotieres
dam_5489022,Gush
dam_6239156,Queen Of India
dam_6163332,Yewtree Girl
dam_5132057,Indietra
dam_25040764,Golden Mole
dam_23033689,Aster D'Athon
dam_29829744,Jessies Delight
dam_4579190,Vale Of Avocia
dam_6747503,Turmoss
dam_6056225,L'Addition
dam_5865657,Stephanie Frances
dam_6252008,Quiet Reflection
dam_7816662,Sable Island
dam_5215952,Akrivi
dam_6282787,Mooizo
dam_6068608,Adalawa
dam_5742835,La Couetrie
dam_4746007,Express Mail
dam_18715172,Last Surprise
dam_7333977,Carol
dam_6244259,Vexatious
dam_14258454,Just My Type
dam_3015495,Querida
dam_39190683,Alshifaa
dam_6277985,Fourth Way
dam_6803734,Extensive
dam_10647539,Cristale
dam_10864308,Shareva
dam_13829753,Duchess Of Berry
dam_19547591,Poudretteite
dam_4138645,Mary Read
dam_13300721,Naqrah
dam_6007071,Bright Approach
dam_5491122,Perfect Day
dam_6033860,Ajaadat
dam_5645556,Secrets Away
dam_6207803,Promised Money
dam_5924051,Penny Drops
dam_4640587,Colomone Cross
dam_5684217,Dame Shirley
dam_4095028,Miss Cap Ferrat
dam_4472678,Walklikeanegyptian
dam_5307540,Isobel Archer
dam_5136754,Theladyinquestion
dam_5962509,On The Rocks
dam_14471730,Maygold
dam_6250776,Squash
dam_6092597,Radhaadh
dam_4928518,Green Room
dam_10136623,Know The Truth
dam_5927677,Runway Giant
dam_4630178,Passage Of Time
dam_5537560,First Rains
dam_5918017,Artwork Genie
dam_5864894,Atheera
dam_5819688,Good Morning Lady
dam_5333034,Admirable Spirit
dam_4837462,Blakeshall Diamond
dam_5093347,Melito
dam_11845344,Blackgold Fairy
dam_5866336,Astorgs Galaxy
dam_4835915,Sortita
dam_5029234,Coming Back
dam_6339620,Jenniings
dam_31022649,Alumni Award
dam_6335805,Auntinet
dam_18479370,Zestina
dam_13830110,Frankel Light
dam_25939326,Everglow
dam_10698597,Tricksy Spirit
dam_10930906,Last Pearl
dam_4789806,Applauded
dam_6988513,Bentayga Girl
dam_6169800,Ponty Royale
dam_6988744,Dainty Dandy
dam_6054349,Entity
dam_7776888,Peace Dreamer
dam_10109708,Awesometank
dam_6240577,Iromea
dam_5250441,Luminance
dam_5173014,Sweet Dreams Baby
dam_4945423,Pure Symmetry
dam_6024249,Shemya
dam_7665973,Luzia
dam_5025440,Hazy Dancer
dam_6011705,Realt Eile
dam_4968299,Denomination
dam_6467685,Hakuraa
dam_10272990,Golden Spell
dam_6215384,Carrigeen Karaka
dam_4896129,Quevega
dam_5596290,Hannah Maud
dam_6092261,Lost It
dam_5147590,Shop Dj
dam_12779480,Hollygrove Rumba
dam_6178564,Princess Lir
dam_5844181,Queen Alphabet
dam_7910308,Daring Rose
dam_6082321,Ame En Peine
dam_6112085,Vestale Banbou
dam_7273644,Kazimiera
dam_4836762,La Grande Dame
dam_17387237,Molly's Mate
dam_5941159,Princess Tara
dam_9212119,Whyalla
dam_15498679,Marmalade Cat
dam_6037752,Mandasini
dam_11321079,Eclipse De Cotte
dam_10101035,Two For Tea
dam_5450718,Cuteasafox
dam_8894795,Walkure
dam_28824999,Wakare
dam_5652563,Rock In The Park
dam_5719581,Adira
dam_5709550,Angel Chorus
dam_5472418,Carries Darling
dam_5746944,South Africa
dam_5573673,Fleur D'Orange
dam_28838341,Kalanisi's Lady
dam_4537365,Shiva D'Hautefois
dam_11585413,Golan Lady
dam_24921246,All For Luck
dam_5091849,Aibrean
dam_4928350,Prairie Call
dam_33660263,Fleur Du Brizais
dam_6107752,Bowenscourt
dam_5416495,Now Were Broke
dam_5365094,Boston Du Berlais
dam_4527621,Park Wave
dam_18551260,Anasaron
dam_5000667,Asturienne
dam_4925788,Polly Potter
dam_5111617,Reflexion
dam_5907748,Mountain Leap
dam_5143579,Reaction
dam_4953130,Mitemps
dam_5542481,Miss Nikita
dam_4239746,Millesimee
dam_5059110,A Better Excuse
dam_5768770,Shake The Tree
dam_4585658,Zenaide
dam_5286904,Mrs Dempsey
dam_5489211,Hollygrove Samba
dam_20042120,What A Fashion
dam_5680717,Luckystar Du Frene
dam_5719308,Annie Power
dam_6055371,Ninfea
dam_4946536,Long Walk Home
dam_5684665,Turiane
dam_6200943,Belle Du Bresil
dam_6004425,L'Exploratrice
dam_3286612,Ange Bleu
dam_9148874,Andreas Benefit
dam_25026505,Alinga's Lass
dam_5859343,Shuil Gealach
dam_5441723,Saoirse's Sister
dam_6148772,Pretty Moon
dam_29327361,Mooretown Vick
dam_4964435,Sandside
dam_6064604,Intellingencia
dam_5737998,Lost Maiby
dam_3934686,Howaya Pet
